2017-06-15,La Granja,Casa de Gedvan,1:F:59,2:B:54,3:G:51
2017-06-16,As Viagens de Marco Polo,Casa de Gedvan,1:F:68,2:B:59,3:G:49
2017-07-14,Terraforming Mars,Casa de Gedvan,1:F:58,2:G:56,3:B:54,4:R:49
2017-08-17,Agricola,Casa de Bruno,1:B:30,2:F:23,3:M:18
2017-09-14,Puerto Rico,Casa de Bruno,1:F:52,2:B:49,3:M:40
2017-09-14,Puerto Rico,Casa de Bruno,1:B:57,2:F:46,3:M:42
2017-11-09,Great Western Trail,Casa de Gedvan,1:F:105,2:B:80,3:R:76,4:G:64
2017-11-16,Camel Up,Casa de Fechine,1:M:48,2:F:39,3:B:22,4:R:19
2017-11-16,Orléans,Casa de Fechine,1:M:173,2:F:140,3:B:130,4:R:122
2017-11-30,Jórvík,Casa de Fechine,1:M:36,2:R:21,3:B:17,4:F:11
2017-11-30,Splendor,Casa de Rodrigo,1:F:15,2:M:8,3:R:7,4:B:6
2017-12-07,Terra Mystica,Casa de Bruno,1:B:111,2:R:103,3:M:87,4:F:79
2017-12-22,Five Tribes,Casa de Rodrigo,1:F:190,2:R:146,3:B:114
2018-01-04,Agricola,Casa de Fechine,1:B:31,2:F:27,3:G:25,4:M:19,5:R:17
2018-01-04,The Castles of Burgundy,Casa de Fechine,1:B:142,2:M:136,3:F:126,3:R:126
2018-01-11,Tzolk'in: O Calendário Maia,Casa de Gedvan,1:G:65,2:F:45,3:B:36
2018-01-12,Tzolk'in: O Calendário Maia,Casa de Gedvan,1:B:65,2:G:53,3:F:51
2018-01-24,Scythe,Casa de Gedvan,1:B:77,2:G:63,3:R:50,4:F:23
2018-01-24,Sushi Go!,Casa de Gedvan,1:F:47,1:R:47,3:G:41,4:B:31
2018-02-08,Lisboa,Casa de Bruno,1:B:119,2:G:116,3:R:115,4:F:91
2018-02-14,Le Havre,Casa de Gedvan,1:F:101,2:R:70,3:B:53,4:G:41
2018-02-22,Terraforming Mars,Casa de Fechine,1:G:95,2:B:85,3:F:79
2018-02-28,As Viagens de Marco Polo,Casa de Rodrigo,1:R:119,2:G:80,3:F:64,4:B:43
2018-03-07,Viticulture Edição Essencial,Casa de Fechine,1:R:23,2:F:18,2:G:18
2018-03-08,Ulm,Casa de Fechine,1:F:49,2:G:35,2:R:35
2018-03-14,Lorenzo il Magnifico,Casa de Fechine,1:B:104,2:F:93,3:R:91
2018-03-28,Keyflower,Casa de Gedvan,1:G:75,2:B:73,3:R:68,4:F:36
2018-04-04,7 Wonders,Casa de Gedvan,1:G:54,2:R:46,3:F:41
2018-04-04,Five Tribes,Casa de Gedvan,1:F:158,2:R:144,3:G:136
2018-04-12,Mombasa,Casa de Fechine,1:R:121,2:F:111,2:G:111
2018-05-11,Terra Mystica,Casa de Fechine,1:R:113,2:B:105,3:G:98,4:M:81,5:F:73
2018-05-17,Clãs da Caledônia,Casa de Bruno,1:F:122,2:R:120,3:G:119,4:B:112
2018-06-06,Scythe,Casa de Bruno,1:G:90,2:B:82,3:R:41,4:F:33
2018-06-14,Projeto Gaia,Casa de Bruno,1:R:104,2:B:98,3:M:78
2018-06-21,The Castles of Burgundy,Casa de Bruno,1:F:203,2:B:190,3:G:169,4:R:165
2018-06-28,Clãs da Caledônia,Casa de Bruno,1:B:163,2:G:137,3:F:114
2018-07-05,Alquimistas,Casa de Fechine,1:G:38,2:F:35,3:M:10
2018-07-11,Great Western Trail,Casa de Rodrigo,1:F:41,2:R:38,3:M:32,4:G:31
2018-07-16,Azul,Casa de Rodrigo,1:G:76,2:R:56,3:F:55,4:M:47
2018-07-16,Azul,Casa de Rodrigo,1:M:69,2:G:66,3:F:63,4:R:40
2018-07-16,Torres,Casa de Rodrigo,1:R:261,2:F:257,3:M:235
2018-07-19,Kingdomino,Casa de Rodrigo,1:G:45,2:F:24,3:R:20
2018-08-01,Istanbul: The Dice Game,Casa de Rodrigo,1:F:7,2:G:5,2:R:5
2018-08-15,As Viagens de Marco Polo,Casa de Fechine,1:R:95,2:F:86,3:G:76
2018-08-22,Istanbul: The Dice Game,Casa de Fechine,1:G:6,2:F:2,2:R:2
2018-08-22,Invasores do Mar do Norte,Casa de Fechine,1:F:56,2:R:55,3:G:49
2018-08-29,Terraforming Mars,Casa de Fechine,1:R:77,2:G:76,3:F:65
2018-09-14,Rising Sun,Casa de Fechine,1:M:55,2:F:55,3:G:46
2018-09-20,Projeto Gaia,Casa de Bruno,1:B:112,2:R:97,3:G:67
2018-10-10,Village,Casa de Bruno,1:R:45,2:F:44,3:B:43,4:M:41,5:G:38
2018-10-17,Tzolk'in: O Calendário Maia,Casa de Bruno,1:R:60,2:F:52,3:B:49,3:G:49
2018-10-24,Puerto Rico,Casa de Bruno,1:B:48,2:F:41,3:G:34,4:R:32
2018-10-31,Merlin,Casa de Rodrigo,1:G:67,2:B:58,3:F:54,4:R:46
2018-11-15,Scythe,Casa de Rodrigo,1:G:64,2:F:40,3:B:37,4:M:32,5:R:22
2018-11-16,Kingdomino,Casa de Rodrigo,1:B:59,2:R:34,3:F:33,4:G:25,4:M:25
2018-11-29,Azul,Casa de Bruno,1:M:92,2:B:80,3:R:70
2018-11-29,Sagrada,Casa de Bruno,1:B:104,2:R:87,3:M:85
2018-11-29,Tikal,Casa de Bruno,1:R:119,2:M:103,3:B:100
2018-12-06,Orléans,Casa de Rodrigo,1:G:141,2:F:129,3:R:81
2018-12-06,The Estates,Casa de Rodrigo,1:F:44,2:G:29,3:R:7
2018-12-13,Tzolk'in: O Calendário Maia,Casa de Bruno,1:G:67,2:R:61,3:B:59,4:M:37
2018-12-20,Luxor,Casa de Rodrigo,1:R:75,2:G:69,3:F:68,4:M:58
2019-01-04,Concordia,Casa de Bruno,1:F:115,2:G:110,3:B:99,3:R:99,5:M:97
2019-01-17,La Granja,Casa de Bruno,1:B:48,2:R:44,3:G:42
2019-01-25,Terraforming Mars,Casa de Rodrigo,1:G:76,2:R:76,3:F:68,4:M:57
2019-01-30,Endeavor: Age of Sail,Casa de Fechine,1:F:55,2:M:51,3:B:50,4:G:49,5:R:40
2019-02-07,Endeavor: Age of Sail,Casa de Gedvan,1:G:66,2:F:61,3:R:58,4:M:51,5:B:42
2019-02-21,Teotihuacan: City of Gods,Casa de Bruno,1:B:135,2:R:115,3:G:111
2019-02-28,Mombasa,Casa de Fechine,1:M:136,2:G:130,3:F:129
2019-03-08,Spartacus: Um Jogo de Sangue e Traições,Casa de Bruno,1:G:12,2:R:10,3:F:9,4:B:8
2019-03-14,Teotihuacan: City of Gods,Casa de Fechine,1:R:157,2:G:114,3:F:108
2019-03-21,Power Grid,Casa de Bruno,1:M:17,2:R:16,3:B:15,3:G:15,5:F:14
2019-04-04,Gùgōng,Casa de Rodrigo,1:M:35,2:R:29,3:B:28,4:F:24,5:G:20
2019-04-10,Projeto Gaia,Casa de Bruno,1:B:144,2:R:117,3:G:107,4:M:81
2019-04-17,Teotihuacan: City of Gods,Casa de Fechine,1:F:145,2:R:135,3:M:134
2019-05-02,Great Western Trail,Casa de Gedvan,1:R:42,2:G:41,3:B:38,4:M:34
2019-05-08,Coimbra,Casa de Rodrigo,1:F:118,2:G:113,3:M:111,4:R:104
2019-05-15,Keyflower,Casa de Fechine,1:G:82,2:F:49,3:B:29
2019-05-15,Kingdomino,,1:B:47,2:F:32,3:G:22
2019-05-15,Kingdomino,,1:F:50,2:B:47,3:G:36
2019-05-23,A Guerra dos Tronos: Board Game,Casa de Gedvan,1:R:6,2:M:5,3:F:3,3:G:3
2019-05-30,Francis Drake,Casa de Rodrigo,1:G:96,2:M:91,3:B:84,4:F:80,5:R:70
2019-06-20,Root,Casa de Rodrigo,1:M:30,2:G:14,3:R:0
2019-06-21,Sagrada,Casa de Rodrigo,1:G:97,2:M:61,2:R:61
2019-06-27,Caverna: The Cave Farmers,Casa de Fechine,1:R:95,2:G:67,3:M:60,4:F:55
2019-07-03,Caverna: The Cave Farmers,Casa de Rodrigo,1:B:83,2:G:76,2:R:76,4:M:69,5:F:63
2019-07-12,As Viagens de Marco Polo,Casa de Fechine,1:F:90,2:R:76,3:M:68,4:B:60,4:G:60
2019-07-17,Reykholt,Casa de Fechine,1:G:25,2:F:24,3:R:22
2019-07-19,The Estates,SPA,1:B:39,2:F:25,3:M:6,4:R:-11
2019-07-20,Reef,SPA,1:R:53,2:F:51,3:M:42,4:B:40
2019-07-20,Reef,SPA,1:B:61,2:G:48,3:R:47
2019-07-20,Tzolk'in: O Calendário Maia,SPA,1:G:83,2:R:52,3:F:42,4:B:34,5:M:26
2019-07-24,Gùgōng,Casa de Bruno,1:G:35,2:B:32,2:M:32,2:R:32
2019-07-24,Torres,Casa de Bruno,1:B:180,2:R:163,3:M:147
2019-08-01,Wingspan,Casa de Bruno,1:M:84,2:B:81,3:G:68,4:F:66
2019-08-07,Wingspan,Casa de Fechine,1:B:104,2:R:93,3:G:82,4:M:77,5:F:69
2019-08-14,Rococo,Casa de Fechine,1:F:59,2:M:49,3:G:48
2019-08-23,The Gallerist,Casa de Fechine,1:B:156,2:F:133,3:R:126,4:G:112
2019-08-28,Clãs da Caledônia,Casa de Bruno,1:F:143,2:G:130,3:B:127,4:M:111
2019-09-04,Roll for the Galaxy,Casa de Rodrigo,1:F:45,2:G:38,2:M:38,4:B:37,5:R:23
2019-09-04,Roll for the Galaxy,Casa de Rodrigo,1:G:42,2:B:36,2:R:36,4:F:34,5:M:24
2019-09-11,Mombasa,Casa de Bruno,1:G:115,2:B:113,3:M:101
2019-09-19,Russian Railroads,Casa de Fechine,1:G:279,2:F:266,3:M:262,4:R:212
2019-10-01,Orléans,Casa de Bruno,1:M:126,2:B:124,3:G:111,4:F:96
2019-10-08,Istanbul,Casa de Gedvan,1:G:5,2:B:4,2:M:4,4:F:2
2019-10-08,Reef,Casa de Bruno,1:B:68,2:G:51,3:F:49,4:M:42
2019-10-16,Terra Mystica,Casa de Fechine,1:B:114,2:R:108,3:F:83,4:M:82
2019-10-20,Reef,Casa de Rodrigo,1:B:53,2:G:47,3:F:45,4:R:43
2019-10-20,Century: O Novo Mundo,Casa de Rodrigo,1:F:71,2:G:45,3:R:41
2019-10-20,Welcome to...,Casa de Rodrigo,1:G:83,2:F:74,3:B:65,4:R:61
2019-10-29,Puerto Rico,Casa de Bruno,1:R:55,2:B:48,3:M:47,4:F:35,5:G:31
2019-11-07,Terraforming Mars,Casa de Rodrigo,1:R:86,2:G:71,3:B:66
2019-11-13,Azul: Vitrais de Sintra,Casa de Fechine,1:M:58,2:G:56,3:F:54
2019-11-13,Russian Railroads,Casa de Fechine,1:G:289,2:B:218,3:F:214,4:M:211
2019-11-20,Brass: Birmingham,Casa de Gedvan,1:M:97,2:G:91,3:F:84,4:R:81
2019-11-27,Irish Gauge,Casa de Rodrigo,1:B:104,2:R:85,3:F:75,3:M:75,5:G:68
2019-11-27,Roll for the Galaxy,Casa de Rodrigo,1:G:53,2:F:38,3:B:34,3:R:34,5:M:29
2019-12-04,For Sale (Travel Edition),Casa de Fechine,1:G:74,2:R:52,3:B:48,3:M:48,5:F:25
2019-12-04,Wingspan,Casa de Fechine,1:B:81,2:G:80,3:F:71,4:M:67,5:R:66
2019-12-10,Carpe Diem,Casa de Fechine,1:F:91,2:G:79,3:R:62,4:M:56
2019-12-10,Splendor,Casa de Fechine,1:F:15,2:R:10,3:G:8,3:M:8
2019-12-18,Endeavor: Age of Sail,Casa de Bruno,1:F:59,2:R:57,3:G:55,4:B:43
2019-12-26,Terraforming Mars,Casa de Bruno,1:G:89,2:M:80,3:B:76
2020-01-03,Nations,Casa de Rodrigo,1:B:40,2:R:33,3:G:26,4:M:17
2020-01-07,Village,Casa de Fechine,1:B:54,2:F:49,3:R:46,4:M:38,5:G:36
2020-01-15,7 Wonders,Casa de Gedvan,1:R:55,2:F:49,3:B:42,3:G:42,5:M:34
2020-01-15,As Viagens de Marco Polo,Casa de Gedvan,1:F:86,2:R:73,3:B:70,4:M:63,5:G:49
